epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,10392.6,1.39382,0.75721,0.90262,0.84415,0.54303,0.64167,0.40022,1.23871,0.67533,0.84948,0.0006535,0.0006535,0.0006535
37,10681.7,1.38633,0.75567,0.90322,0.83159,0.55063,0.64291,0.40174,1.2371,0.6692,0.85012,0.0006436,0.0006436,0.0006436
38,10971.4,1.37738,0.74525,0.90086,0.83429,0.55098,0.64366,0.40218,1.23669,0.66885,0.84965,0.0006337,0.0006337,0.0006337
39,11261.7,1.37519,0.73922,0.89702,0.83609,0.55218,0.64478,0.40289,1.23411,0.66921,0.84894,0.0006238,0.0006238,0.0006238
40,11553.4,1.36443,0.73273,0.89381,0.83858,0.55158,0.64585,0.40405,1.23284,0.66733,0.84844,0.0006139,0.0006139,0.0006139
41,11843.5,1.36509,0.73163,0.89615,0.83926,0.55019,0.64576,0.40449,1.23248,0.66839,0.84862,0.000604,0.000604,0.000604
42,12132.7,1.36467,0.72429,0.89285,0.83483,0.55255,0.64603,0.40508,1.23164,0.66522,0.84901,0.0005941,0.0005941,0.0005941
43,12421,1.35689,0.71835,0.8903,0.82378,0.55774,0.64674,0.40578,1.23218,0.66412,0.84922,0.0005842,0.0005842,0.0005842
44,12710.5,1.34998,0.7182,0.89356,0.83949,0.55178,0.64737,0.40598,1.23257,0.66347,0.84846,0.0005743,0.0005743,0.0005743
45,12999.2,1.33572,0.70144,0.88691,0.82108,0.55874,0.64667,0.40627,1.23295,0.66355,0.84828,0.0005644,0.0005644,0.0005644
46,13288.1,1.3321,0.70204,0.89074,0.82712,0.55715,0.64789,0.407,1.23304,0.6618,0.84814,0.0005545,0.0005545,0.0005545
47,13578.7,1.33484,0.70105,0.89116,0.82032,0.56172,0.64876,0.40684,1.23103,0.65992,0.84754,0.0005446,0.0005446,0.0005446
48,13857.6,1.32367,0.69262,0.88891,0.82485,0.55993,0.64938,0.4072,1.23007,0.6583,0.84761,0.0005347,0.0005347,0.0005347
49,14145.4,1.31832,0.69242,0.8855,0.82742,0.55846,0.64884,0.40854,1.22811,0.656,0.84725,0.0005248,0.0005248,0.0005248
50,14433.7,1.30174,0.6771,0.8847,0.83463,0.55536,0.64886,0.40884,1.22871,0.65601,0.84724,0.0005149,0.0005149,0.0005149
51,14721.2,1.31066,0.6834,0.88642,0.82818,0.55761,0.64914,0.40868,1.2298,0.6554,0.84743,0.000505,0.000505,0.000505
52,15006.4,1.29869,0.67488,0.88422,0.82837,0.55734,0.6499,0.40959,1.22896,0.65418,0.84752,0.0004951,0.0004951,0.0004951
53,15292.9,1.30114,0.68102,0.88314,0.82838,0.55893,0.65101,0.41021,1.22959,0.65294,0.84814,0.0004852,0.0004852,0.0004852
1,462.511,2.14838,1.48792,1.05463,0.72592,0.41364,0.45803,0.22001,2.01049,1.32966,0.95683,0.0670119,0.000333213,0.000333213
1,501.913,2.14838,1.48792,1.05463,0.72592,0.41364,0.45803,0.22001,2.01049,1.32966,0.95683,0.0670119,0.000333213,0.000333213
1,1471.93,2.25608,1.67402,1.01758,0.66122,0.38342,0.4277,0.18894,2.07321,1.42243,0.95924,0.067003,0.000333303,0.000333303
2,2876.1,2.15401,1.53696,0.9921,0.7258,0.41503,0.46469,0.21602,1.93962,1.2955,0.92781,0.0339964,0.000660037,0.000660037
3,4263.02,2.08026,1.46542,0.97584,0.71254,0.439,0.48449,0.24676,1.84175,1.18856,0.92082,0.000983171,0.000980171,0.000980171
4,5651.29,2.00564,1.40811,0.96593,0.73599,0.44325,0.50022,0.26368,1.72855,1.09571,0.90041,0.0009703,0.0009703,0.0009703
5,7035.55,1.95963,1.35195,0.95414,0.75039,0.45891,0.51501,0.26997,1.76072,1.08215,0.90693,0.0009604,0.0009604,0.0009604
1,2671.95,1.91046,1.39879,0.83182,0.72176,0.37209,0.4163,0.18898,1.91276,1.2777,0.91134,0.0670015,0.000333318,0.000333318
1,832.487,2.09513,1.44815,1.04935,0.69589,0.36479,0.42451,0.19034,2.11443,1.49052,0.98747,0.0670238,0.000333093,0.000333093
2,1627.6,2.07686,1.41318,1.04163,0.76202,0.40161,0.45359,0.22795,1.91908,1.36789,0.95476,0.0340172,0.000659829,0.000659829
3,2417.89,2.00081,1.33067,1.01756,0.72259,0.41602,0.47857,0.23755,1.85073,1.25921,0.94791,0.00100396,0.000979965,0.000979965
4,3204.07,1.91069,1.25774,0.99854,0.7248,0.44882,0.5085,0.26388,1.70184,1.13694,0.92206,0.0009703,0.0009703,0.0009703
5,3978.18,1.84996,1.20316,0.9884,0.73694,0.42598,0.49473,0.25507,1.77244,1.189,0.91511,0.0009604,0.0009604,0.0009604
6,4768.42,1.80137,1.1445,0.98002,0.74964,0.48579,0.55563,0.30536,1.59983,1.01111,0.90166,0.0009505,0.0009505,0.0009505
7,5559.06,1.76904,1.11986,0.97203,0.78551,0.48062,0.56037,0.30939,1.58056,0.99523,0.8942,0.0009406,0.0009406,0.0009406
8,6348.73,1.73627,1.08581,0.96863,0.78113,0.48678,0.56383,0.31731,1.53738,0.93033,0.89173,0.0009307,0.0009307,0.0009307
9,7132.64,1.71745,1.06026,0.96223,0.75134,0.49314,0.54614,0.31055,1.53433,1.00184,0.89614,0.0009208,0.0009208,0.0009208
10,7915.27,1.69839,1.05246,0.96256,0.80762,0.49566,0.5742,0.32641,1.49704,0.93007,0.88561,0.0009109,0.0009109,0.0009109
11,8705.51,1.68147,1.02836,0.95707,0.75075,0.52415,0.57563,0.33301,1.45938,0.90467,0.87717,0.000901,0.000901,0.000901
12,9493.08,1.6556,1.01105,0.95481,0.78651,0.50586,0.57868,0.33576,1.44038,0.87659,0.87475,0.0008911,0.0008911,0.0008911
13,10281.5,1.64181,0.98329,0.94964,0.79014,0.52117,0.594,0.34786,1.42139,0.8548,0.87394,0.0008812,0.0008812,0.0008812
14,11074.3,1.62435,0.97651,0.94363,0.79695,0.52157,0.59818,0.35143,1.4051,0.85158,0.87475,0.0008713,0.0008713,0.0008713
15,11868.1,1.60338,0.95156,0.9424,0.80616,0.51282,0.59102,0.34993,1.40097,0.82903,0.87049,0.0008614,0.0008614,0.0008614
16,12661,1.59338,0.93815,0.93813,0.80717,0.52415,0.60393,0.36088,1.37044,0.80702,0.87022,0.0008515,0.0008515,0.0008515
17,13448.1,1.58031,0.9331,0.93865,0.79539,0.53626,0.61432,0.36938,1.35531,0.78047,0.86663,0.0008416,0.0008416,0.0008416
18,14235.7,1.56704,0.91824,0.93843,0.81487,0.52534,0.60786,0.36549,1.35256,0.78241,0.86151,0.0008317,0.0008317,0.0008317
19,15024.4,1.56287,0.91201,0.9374,0.80535,0.53806,0.6136,0.36931,1.3413,0.77153,0.86309,0.0008218,0.0008218,0.0008218
20,15812.2,1.53853,0.89281,0.93092,0.79842,0.53849,0.61971,0.37581,1.31944,0.75492,0.85971,0.0008119,0.0008119,0.0008119
21,16599.4,1.52877,0.8889,0.93094,0.8124,0.5317,0.6165,0.37343,1.32063,0.75641,0.86,0.000802,0.000802,0.000802
22,17386.2,1.53302,0.88213,0.92791,0.81059,0.53608,0.62,0.37761,1.31811,0.74857,0.86319,0.0007921,0.0007921,0.0007921
23,18174.6,1.51126,0.86758,0.92788,0.81636,0.53747,0.62267,0.37953,1.3062,0.7366,0.86066,0.0007822,0.0007822,0.0007822
24,18963.6,1.50983,0.8615,0.92483,0.81146,0.54144,0.62263,0.38304,1.29288,0.72155,0.85752,0.0007723,0.0007723,0.0007723
25,19749.9,1.49108,0.84567,0.92273,0.81443,0.54172,0.62483,0.38362,1.28671,0.72211,0.85775,0.0007624,0.0007624,0.0007624
26,20536.4,1.48726,0.83766,0.9193,0.82167,0.53846,0.62493,0.38365,1.28992,0.72501,0.8555,0.0007525,0.0007525,0.0007525
27,21322.6,1.4701,0.82584,0.91759,0.81004,0.54343,0.63005,0.38915,1.28022,0.71494,0.85848,0.0007426,0.0007426,0.0007426
28,22107.8,1.47156,0.82818,0.91782,0.82105,0.54173,0.63121,0.38826,1.27644,0.70988,0.85956,0.0007327,0.0007327,0.0007327
29,22892.3,1.46359,0.8208,0.91684,0.82486,0.53923,0.62887,0.39087,1.27225,0.70463,0.85714,0.0007228,0.0007228,0.0007228
30,23677.3,1.45381,0.80697,0.91113,0.82078,0.54482,0.63321,0.39274,1.26714,0.70148,0.85592,0.0007129,0.0007129,0.0007129
31,24462.3,1.44938,0.80513,0.91194,0.81901,0.55297,0.63685,0.39464,1.25748,0.69668,0.85575,0.000703,0.000703,0.000703
32,25251.7,1.43718,0.7949,0.91071,0.83509,0.54681,0.63562,0.39553,1.25994,0.69884,0.85446,0.0006931,0.0006931,0.0006931
33,26055,1.43313,0.78987,0.91122,0.83213,0.5486,0.63723,0.39803,1.25123,0.69048,0.85317,0.0006832,0.0006832,0.0006832
34,26844.6,1.4173,0.77994,0.90836,0.8393,0.54606,0.63877,0.39963,1.24973,0.68466,0.85334,0.0006733,0.0006733,0.0006733
35,27630.8,1.4141,0.77912,0.90653,0.83848,0.54462,0.63952,0.40041,1.24894,0.68384,0.8544,0.0006634,0.0006634,0.0006634
36,28417,1.41583,0.77045,0.90546,0.83585,0.54701,0.63972,0.40016,1.24551,0.67839,0.85312,0.0006535,0.0006535,0.0006535
37,29202,1.41457,0.76369,0.90594,0.8341,0.54965,0.64048,0.40146,1.24246,0.6752,0.85261,0.0006436,0.0006436,0.0006436
38,29988.5,1.4011,0.75545,0.90188,0.83139,0.54999,0.64201,0.40235,1.24218,0.67349,0.85262,0.0006337,0.0006337,0.0006337
39,30775.8,1.39448,0.75213,0.90436,0.83985,0.5488,0.64375,0.4033,1.23913,0.6704,0.85111,0.0006238,0.0006238,0.0006238
40,31565.2,1.38163,0.748,0.89994,0.84057,0.54621,0.64329,0.40467,1.2342,0.66752,0.85122,0.0006139,0.0006139,0.0006139
41,32350.7,1.37475,0.74026,0.90047,0.83949,0.54994,0.64548,0.40542,1.23337,0.66573,0.85138,0.000604,0.000604,0.000604
42,33137.5,1.36649,0.73139,0.89771,0.83389,0.55496,0.64569,0.40644,1.22917,0.66229,0.85031,0.0005941,0.0005941,0.0005941
43,33935.2,1.36713,0.72782,0.89601,0.83422,0.55513,0.64746,0.40761,1.22633,0.66003,0.84997,0.0005842,0.0005842,0.0005842
44,34720.7,1.36515,0.73101,0.89816,0.82936,0.55734,0.64841,0.40836,1.22348,0.65872,0.84945,0.0005743,0.0005743,0.0005743
45,35507.9,1.35166,0.72005,0.8963,0.83095,0.55615,0.64848,0.40861,1.22134,0.65926,0.84956,0.0005644,0.0005644,0.0005644
46,36301.9,1.34426,0.71376,0.89132,0.83726,0.55257,0.64786,0.40944,1.21962,0.6589,0.84945,0.0005545,0.0005545,0.0005545
47,37090.4,1.34509,0.71218,0.89465,0.84538,0.54939,0.64845,0.40968,1.21775,0.65771,0.84939,0.0005446,0.0005446,0.0005446
48,37877.3,1.33708,0.70552,0.89331,0.84427,0.55064,0.64848,0.41007,1.21689,0.65677,0.84976,0.0005347,0.0005347,0.0005347
49,38663.5,1.32663,0.69999,0.8876,0.83317,0.55392,0.64896,0.4108,1.21566,0.65546,0.84953,0.0005248,0.0005248,0.0005248
50,39450.7,1.32714,0.69591,0.89036,0.83789,0.55171,0.64917,0.41149,1.21414,0.65362,0.84954,0.0005149,0.0005149,0.0005149
51,40239.4,1.3211,0.69458,0.88573,0.83968,0.55198,0.65002,0.41177,1.21185,0.65199,0.84924,0.000505,0.000505,0.000505
52,41029.2,1.30956,0.69082,0.8872,0.84746,0.54882,0.64991,0.41217,1.21051,0.65167,0.84905,0.0004951,0.0004951,0.0004951
53,41815.3,1.30252,0.68002,0.8853,0.84832,0.54915,0.65048,0.4126,1.20936,0.6509,0.84864,0.0004852,0.0004852,0.0004852
54,42601.8,1.29615,0.67676,0.88495,0.84977,0.5478,0.65093,0.41295,1.20871,0.65009,0.84853,0.0004753,0.0004753,0.0004753
55,43389.4,1.29056,0.67243,0.88118,0.83797,0.55377,0.65119,0.4133,1.20785,0.64936,0.8486,0.0004654,0.0004654,0.0004654
56,44175.6,1.28903,0.66971,0.88244,0.83973,0.55403,0.65201,0.41395,1.20701,0.64871,0.84861,0.0004555,0.0004555,0.0004555
57,44961.1,1.28868,0.66701,0.88348,0.83587,0.55476,0.65171,0.41483,1.20586,0.64687,0.84856,0.0004456,0.0004456,0.0004456
58,45751.5,1.2809,0.66271,0.88098,0.83861,0.5536,0.65171,0.41516,1.2053,0.64543,0.84884,0.0004357,0.0004357,0.0004357
59,46540.4,1.27739,0.65983,0.88104,0.84043,0.55436,0.65202,0.41557,1.20395,0.64419,0.84856,0.0004258,0.0004258,0.0004258
60,47329.7,1.27528,0.65438,0.87781,0.83812,0.55556,0.65282,0.41597,1.20267,0.64278,0.8481,0.0004159,0.0004159,0.0004159
61,48118.6,1.26863,0.65321,0.87878,0.83833,0.55675,0.65347,0.41634,1.20172,0.64183,0.84784,0.000406,0.000406,0.000406
62,48907.9,1.26489,0.65178,0.87794,0.83746,0.55854,0.65405,0.41678,1.20093,0.64076,0.84795,0.0003961,0.0003961,0.0003961
63,49699.5,1.2504,0.64507,0.87617,0.83936,0.55893,0.65448,0.4171,1.20047,0.63994,0.84805,0.0003862,0.0003862,0.0003862
64,50487.8,1.24819,0.64129,0.87639,0.83982,0.55874,0.65449,0.41786,1.19987,0.63897,0.84822,0.0003763,0.0003763,0.0003763
65,51274.8,1.23862,0.63214,0.87434,0.83714,0.55989,0.65441,0.4183,1.19935,0.63808,0.84845,0.0003664,0.0003664,0.0003664
66,52061.8,1.23429,0.62834,0.87421,0.83845,0.55993,0.6551,0.4188,1.19862,0.63705,0.84843,0.0003565,0.0003565,0.0003565
67,52849.8,1.22989,0.62764,0.87182,0.83727,0.56052,0.65547,0.41933,1.19757,0.63578,0.84856,0.0003466,0.0003466,0.0003466
68,53639.5,1.22849,0.6274,0.87473,0.83289,0.5627,0.65586,0.41974,1.19677,0.63423,0.84873,0.0003367,0.0003367,0.0003367
69,54424.7,1.22087,0.62417,0.87031,0.83267,0.56377,0.65662,0.42013,1.19576,0.6331,0.84877,0.0003268,0.0003268,0.0003268
70,55210.1,1.21649,0.61763,0.87015,0.83092,0.56629,0.65765,0.42057,1.19466,0.63159,0.84873,0.0003169,0.0003169,0.0003169
71,55996.6,1.21299,0.61502,0.86661,0.83321,0.56589,0.65786,0.42086,1.19426,0.63033,0.84883,0.000307,0.000307,0.000307
72,56784.4,1.20221,0.60915,0.86625,0.83359,0.56609,0.65792,0.42143,1.19339,0.62928,0.84886,0.0002971,0.0002971,0.0002971
73,57569.7,1.1981,0.60831,0.86457,0.83454,0.56569,0.65822,0.42157,1.19293,0.62829,0.84894,0.0002872,0.0002872,0.0002872
74,58355.7,1.19549,0.60664,0.86515,0.83299,0.56708,0.65865,0.4222,1.19221,0.62709,0.84906,0.0002773,0.0002773,0.0002773
75,59143.2,1.18368,0.59811,0.86589,0.83378,0.56632,0.65934,0.42267,1.19173,0.62592,0.84914,0.0002674,0.0002674,0.0002674
76,59929.9,1.18474,0.59383,0.86556,0.83591,0.56569,0.66,0.42294,1.19119,0.62494,0.84908,0.0002575,0.0002575,0.0002575
77,60715.9,1.17625,0.58796,0.86376,0.83619,0.56549,0.66037,0.42324,1.19075,0.6241,0.84927,0.0002476,0.0002476,0.0002476
78,61510.1,1.1663,0.58889,0.8628,0.83791,0.56511,0.66072,0.42331,1.19053,0.62347,0.84962,0.0002377,0.0002377,0.0002377
79,62299.8,1.1711,0.58743,0.86492,0.83834,0.56488,0.6611,0.42378,1.19031,0.62272,0.84979,0.0002278,0.0002278,0.0002278
80,63087.5,1.16116,0.58078,0.85896,0.837,0.56609,0.66127,0.42376,1.18989,0.62206,0.84998,0.0002179,0.0002179,0.0002179
81,63873.5,1.1603,0.58397,0.85846,0.83943,0.5649,0.66135,0.42427,1.18971,0.62159,0.85016,0.000208,0.000208,0.000208
82,64659.5,1.15049,0.57465,0.8568,0.84024,0.5643,0.66137,0.42456,1.18923,0.62093,0.85022,0.0001981,0.0001981,0.0001981
83,65450.9,1.14295,0.57175,0.85774,0.8374,0.56649,0.66202,0.42535,1.18872,0.62031,0.85025,0.0001882,0.0001882,0.0001882
84,66241.1,1.14441,0.57083,0.85814,0.83947,0.56669,0.6631,0.42599,1.18808,0.61963,0.85011,0.0001783,0.0001783,0.0001783
85,67026.2,1.13594,0.56739,0.85756,0.84074,0.56649,0.66333,0.42634,1.18751,0.61894,0.85015,0.0001684,0.0001684,0.0001684
86,67823.7,1.13423,0.56623,0.85722,0.8407,0.56541,0.66388,0.42628,1.18687,0.61797,0.85019,0.0001585,0.0001585,0.0001585
87,68615.1,1.12863,0.56359,0.85546,0.84066,0.5651,0.66379,0.42646,1.18623,0.6171,0.85012,0.0001486,0.0001486,0.0001486
88,69404,1.12349,0.55934,0.85305,0.84063,0.56512,0.66397,0.42713,1.18583,0.61629,0.85025,0.0001387,0.0001387,0.0001387
89,70199.5,1.11883,0.55309,0.85346,0.84023,0.56552,0.66464,0.42792,1.18516,0.61543,0.85026,0.0001288,0.0001288,0.0001288
90,70990.5,1.11553,0.55246,0.85383,0.84234,0.56498,0.66439,0.42795,1.18446,0.61477,0.85025,0.0001189,0.0001189,0.0001189
91,71770.6,1.09735,0.53248,0.85479,0.84551,0.56243,0.66452,0.4281,1.18419,0.61456,0.85021,0.000109,0.000109,0.000109
92,72548.2,1.07255,0.51712,0.84748,0.84713,0.56291,0.66521,0.42824,1.18393,0.61435,0.85024,9.91e-05,9.91e-05,9.91e-05
93,73322.5,1.07078,0.51589,0.85115,0.84777,0.5639,0.66611,0.42859,1.18394,0.61387,0.85031,8.92e-05,8.92e-05,8.92e-05
94,74097.1,1.06858,0.51556,0.84854,0.8511,0.56152,0.66638,0.42873,1.18373,0.61317,0.8503,7.93e-05,7.93e-05,7.93e-05
95,74873.5,1.04861,0.5069,0.84805,0.85065,0.56152,0.66657,0.42907,1.18359,0.61244,0.85041,6.94e-05,6.94e-05,6.94e-05
96,75667.1,1.04956,0.50633,0.84703,0.85015,0.56172,0.66667,0.42931,1.18346,0.61195,0.85053,5.95e-05,5.95e-05,5.95e-05
97,76448.1,1.04053,0.50233,0.84398,0.85069,0.56192,0.66663,0.42972,1.18329,0.61147,0.85046,4.96e-05,4.96e-05,4.96e-05
98,77234.9,1.0417,0.49867,0.84541,0.85276,0.56172,0.6667,0.43023,1.18298,0.611,0.85041,3.97e-05,3.97e-05,3.97e-05
99,78013.1,1.03149,0.4937,0.84383,0.85325,0.56166,0.66706,0.43074,1.1827,0.61074,0.85027,2.98e-05,2.98e-05,2.98e-05
100,78800.1,1.03087,0.49289,0.84104,0.85534,0.56152,0.66713,0.43091,1.18241,0.61028,0.85026,1.99e-05,1.99e-05,1.99e-05
