epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,2967.09,1.11285,0.57479,0.85019,0.83715,0.63459,0.72439,0.46716,1.10421,0.58232,0.86152,0.0003961,0.0003961,0.0003961
63,3014.43,1.11464,0.57509,0.85438,0.83992,0.62629,0.71481,0.46372,1.09672,0.58448,0.85976,0.0003862,0.0003862,0.0003862
64,3061.73,1.10364,0.57408,0.85515,0.83379,0.63386,0.71983,0.46431,1.09746,0.58079,0.86043,0.0003763,0.0003763,0.0003763
65,3109.81,1.10054,0.56941,0.85072,0.84113,0.63933,0.72461,0.47104,1.09002,0.56768,0.86222,0.0003664,0.0003664,0.0003664
66,3158.04,1.09714,0.56212,0.84886,0.83841,0.62881,0.7182,0.46706,1.09855,0.57258,0.86298,0.0003565,0.0003565,0.0003565
67,3205.04,1.08744,0.55942,0.84679,0.84222,0.63988,0.72472,0.4686,1.10508,0.5723,0.86275,0.0003466,0.0003466,0.0003466
68,3252.56,1.08158,0.54908,0.8486,0.83955,0.63606,0.72299,0.47004,1.08756,0.57644,0.86338,0.0003367,0.0003367,0.0003367
69,3300.44,1.08939,0.55404,0.85025,0.8445,0.63846,0.72745,0.47408,1.0859,0.56412,0.86094,0.0003268,0.0003268,0.0003268
70,3347.86,1.07405,0.54398,0.84161,0.84571,0.6347,0.7226,0.46906,1.091,0.58268,0.86175,0.0003169,0.0003169,0.0003169
71,3395.08,1.0779,0.54846,0.85248,0.85162,0.62889,0.72512,0.47069,1.09273,0.57107,0.86253,0.000307,0.000307,0.000307
72,3442.88,1.06023,0.54474,0.8441,0.85967,0.63384,0.73136,0.47581,1.08781,0.56157,0.86243,0.0002971,0.0002971,0.0002971
73,3490.42,1.06724,0.54366,0.84418,0.84379,0.63842,0.72622,0.47175,1.08057,0.56666,0.85939,0.0002872,0.0002872,0.0002872
74,3538.8,1.0598,0.53673,0.84565,0.84687,0.63764,0.7301,0.47652,1.07546,0.56043,0.86081,0.0002773,0.0002773,0.0002773
75,3586.96,1.0554,0.53296,0.84549,0.84007,0.64564,0.73296,0.47852,1.06815,0.55724,0.85956,0.0002674,0.0002674,0.0002674
76,3634.15,1.04977,0.53219,0.84703,0.83613,0.6469,0.72909,0.47847,1.06948,0.54904,0.86065,0.0002575,0.0002575,0.0002575
77,3681.63,1.05896,0.53972,0.84812,0.83688,0.64415,0.73019,0.47681,1.07441,0.55818,0.86287,0.0002476,0.0002476,0.0002476
78,3728.72,1.05323,0.52816,0.84179,0.84353,0.64399,0.7335,0.47826,1.07194,0.55256,0.86033,0.0002377,0.0002377,0.0002377
79,3775.78,1.03926,0.52423,0.84349,0.86308,0.62608,0.73024,0.47721,1.07155,0.55369,0.86054,0.0002278,0.0002278,0.0002278
80,3822.58,1.03948,0.52872,0.84619,0.84847,0.64059,0.73161,0.47753,1.07028,0.55017,0.86078,0.0002179,0.0002179,0.0002179
81,3870.33,1.03304,0.51606,0.83969,0.84843,0.64512,0.73499,0.47856,1.07117,0.54757,0.86141,0.000208,0.000208,0.000208
82,3917.76,1.03666,0.51843,0.83925,0.84702,0.6429,0.73501,0.48002,1.06981,0.54471,0.86129,0.0001981,0.0001981,0.0001981
83,3965.38,1.02307,0.51011,0.83983,0.86344,0.6316,0.73417,0.48008,1.07187,0.54971,0.86144,0.0001882,0.0001882,0.0001882
84,4012.35,1.02481,0.51141,0.83888,0.86613,0.63134,0.7345,0.48146,1.07325,0.54996,0.86214,0.0001783,0.0001783,0.0001783
85,4059.46,1.02262,0.50947,0.83783,0.86692,0.63295,0.73605,0.48114,1.06764,0.54376,0.85938,0.0001684,0.0001684,0.0001684
86,4107.15,1.02084,0.50588,0.83354,0.86131,0.63607,0.73205,0.47982,1.07179,0.54823,0.86094,0.0001585,0.0001585,0.0001585
87,4154.8,1.0143,0.50656,0.83397,0.86878,0.63323,0.73691,0.48212,1.06924,0.54503,0.86125,0.0001486,0.0001486,0.0001486
88,4202.09,1.01338,0.50761,0.8402,0.86448,0.63596,0.73684,0.48221,1.06898,0.54161,0.86126,0.0001387,0.0001387,0.0001387
89,4249.71,1.00035,0.49358,0.83685,0.86662,0.63127,0.73478,0.48259,1.06495,0.5411,0.86022,0.0001288,0.0001288,0.0001288
90,4296.55,0.99033,0.49006,0.83172,0.86581,0.63365,0.73541,0.48298,1.06316,0.54,0.85866,0.0001189,0.0001189,0.0001189
91,4362.06,0.96824,0.46512,0.84074,0.86495,0.63007,0.73131,0.47984,1.07124,0.54523,0.85989,0.000109,0.000109,0.000109
92,4409.08,0.9645,0.4573,0.83341,0.85988,0.63155,0.73121,0.47797,1.07303,0.54525,0.858,9.91e-05,9.91e-05,9.91e-05
93,4455.79,0.95938,0.45374,0.83621,0.85531,0.63281,0.7315,0.47861,1.07599,0.54603,0.8594,8.92e-05,8.92e-05,8.92e-05
94,4502.35,0.95768,0.4553,0.83461,0.85672,0.63113,0.73255,0.47854,1.07787,0.54685,0.86021,7.93e-05,7.93e-05,7.93e-05
95,4550.23,0.95324,0.44843,0.83101,0.85734,0.63449,0.73268,0.4785,1.0792,0.54642,0.86027,6.94e-05,6.94e-05,6.94e-05
96,4597.35,0.94406,0.44271,0.83144,0.85826,0.63546,0.73431,0.48042,1.07558,0.54393,0.86031,5.95e-05,5.95e-05,5.95e-05
97,4644.57,0.94643,0.44329,0.82964,0.86165,0.63129,0.73343,0.47878,1.07675,0.54508,0.86128,4.96e-05,4.96e-05,4.96e-05
98,4692.13,0.93928,0.44029,0.83369,0.8528,0.63512,0.73355,0.47891,1.07567,0.54595,0.86138,3.97e-05,3.97e-05,3.97e-05
99,4739.67,0.93211,0.43614,0.82924,0.85228,0.63491,0.73327,0.47914,1.07735,0.54652,0.86149,2.98e-05,2.98e-05,2.98e-05
100,4786.98,0.93335,0.43485,0.8301,0.85385,0.63642,0.73413,0.47997,1.07548,0.54587,0.86156,1.99e-05,1.99e-05,1.99e-05
