epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,5004.87,1.02721,0.52186,0.84479,0.85489,0.64374,0.73036,0.47879,1.06312,0.54353,0.85588,0.0002179,0.0002179,0.0002179
81,5067.12,1.01934,0.51065,0.839,0.84951,0.64699,0.7333,0.47975,1.06147,0.54287,0.8572,0.000208,0.000208,0.000208
82,5129.66,1.02666,0.51325,0.83809,0.85727,0.64269,0.73409,0.48098,1.05891,0.54178,0.85655,0.0001981,0.0001981,0.0001981
83,5193.26,1.00923,0.50317,0.83929,0.86802,0.64038,0.73477,0.48237,1.06399,0.53705,0.85698,0.0001882,0.0001882,0.0001882
84,5256.19,1.00902,0.50282,0.83788,0.86723,0.63554,0.73188,0.48159,1.06018,0.53775,0.8557,0.0001783,0.0001783,0.0001783
85,5319.27,1.01113,0.49937,0.83613,0.86006,0.64564,0.73723,0.4853,1.05557,0.53204,0.85559,0.0001684,0.0001684,0.0001684
86,5381.55,1.00496,0.49523,0.83243,0.85525,0.64366,0.73503,0.48489,1.05396,0.53439,0.85565,0.0001585,0.0001585,0.0001585
87,5442.83,1.00571,0.49974,0.83424,0.86172,0.64248,0.73754,0.48452,1.05481,0.53317,0.85555,0.0001486,0.0001486,0.0001486
88,5505.62,1.00289,0.50134,0.8372,0.85876,0.64437,0.73801,0.48468,1.05829,0.53524,0.85819,0.0001387,0.0001387,0.0001387
89,5568.42,0.98322,0.48618,0.83455,0.85915,0.64437,0.73806,0.48557,1.05685,0.53146,0.85801,0.0001288,0.0001288,0.0001288
90,5631.23,0.97817,0.4814,0.83019,0.85191,0.64395,0.73668,0.48519,1.05625,0.53374,0.85829,0.0001189,0.0001189,0.0001189
91,5706.86,0.9611,0.458,0.83878,0.85281,0.63764,0.73156,0.48283,1.05893,0.53912,0.85573,0.000109,0.000109,0.000109
92,5769.85,0.95148,0.45043,0.83176,0.84614,0.63807,0.73124,0.48126,1.0587,0.54282,0.85485,9.91e-05,9.91e-05,9.91e-05
93,5832.67,0.94277,0.44603,0.83496,0.84264,0.64185,0.73405,0.48329,1.05515,0.54192,0.85542,8.92e-05,8.92e-05,8.92e-05
94,5894.55,0.94714,0.44904,0.83206,0.84042,0.64711,0.73572,0.48467,1.05562,0.5405,0.8546,7.93e-05,7.93e-05,7.93e-05
95,5956.23,0.9372,0.43878,0.82961,0.84463,0.64269,0.73698,0.48622,1.05639,0.53991,0.85587,6.94e-05,6.94e-05,6.94e-05
96,6017.41,0.93429,0.43451,0.83152,0.84197,0.64652,0.73815,0.48733,1.05327,0.53796,0.85463,5.95e-05,5.95e-05,5.95e-05
97,6078.26,0.93355,0.43681,0.8279,0.85529,0.64101,0.7379,0.48837,1.05323,0.53795,0.85469,4.96e-05,4.96e-05,4.96e-05
98,6139.01,0.92805,0.43221,0.83037,0.85265,0.64252,0.73771,0.48855,1.05276,0.53743,0.8546,3.97e-05,3.97e-05,3.97e-05
99,6199.95,0.9201,0.42759,0.82741,0.85756,0.63996,0.7377,0.48839,1.0535,0.53837,0.85402,2.98e-05,2.98e-05,2.98e-05
100,6260.55,0.92057,0.4292,0.82944,0.85784,0.64017,0.73832,0.48861,1.05362,0.53772,0.85378,1.99e-05,1.99e-05,1.99e-05
